date,MACD,MACD_Signal,MACD_Hist
2019-10-22,0.5364,0.3831,0.1533
2019-10-21,0.4753,0.3448,0.1305
2019-10-18,0.399,0.3122,0.0868
2019-10-17,0.3627,0.2905,0.0722
2019-10-16,0.3225,0.2724,0.0501
2019-10-15,0.2867,0.2599,0.0268
2019-10-14,0.2454,0.2532,-0.0078
2019-10-11,0.1938,0.2552,-0.0613
2019-10-10,0.1118,0.2705,-0.1587
2019-10-09,0.1088,0.3102,-0.2014
2019-10-08,0.1578,0.3605,-0.2027
2019-10-07,0.2572,0.4112,-0.154
2019-10-04,0.3068,0.4497,-0.1429
2019-10-03,0.3799,0.4854,-0.1055
2019-10-02,0.5069,0.5118,-0.0048
2019-10-01,0.634,0.513,0.121
2019-09-30,0.6559,0.4827,0.1732
2019-09-27,0.6267,0.4394,0.1872
2019-09-26,0.5907,0.3926,0.1981
2019-09-25,0.5945,0.3431,0.2514
2019-09-24,0.5745,0.2803,0.2942
2019-09-23,0.6046,0.2067,0.3979
2019-09-20,0.5817,0.1072,0.4744
2019-09-19,0.5076,-0.0114,0.519
2019-09-18,0.4153,-0.1411,0.5564
2019-09-17,0.3047,-0.2802,0.585
2019-09-16,0.187,-0.4265,0.6134
2019-09-13,0.0502,-0.5798,0.63
2019-09-12,-0.1185,-0.7373,0.6188
2019-09-11,-0.3234,-0.892,0.5686
2019-09-10,-0.5564,-1.0342,0.4778
2019-09-09,-0.8275,-1.1536,0.3261
2019-09-06,-1.0382,-1.2351,0.1969
2019-09-05,-1.2003,-1.2844,0.0841
2019-09-04,-1.3305,-1.3054,-0.0251
2019-09-03,-1.3693,-1.2991,-0.0701
2019-08-30,-1.3625,-1.2816,-0.0809
2019-08-29,-1.4154,-1.2614,-0.154
2019-08-28,-1.4594,-1.2229,-0.2365
2019-08-27,-1.3567,-1.1638,-0.1929
2019-08-26,-1.181,-1.1155,-0.0655
2019-08-23,-1.2206,-1.0991,-0.1215
2019-08-22,-1.1961,-1.0688,-0.1273
2019-08-21,-1.2142,-1.0369,-0.1773
2019-08-20,-1.2293,-0.9926,-0.2367
2019-08-19,-1.1829,-0.9334,-0.2495
2019-08-16,-1.2011,-0.8711,-0.33
2019-08-15,-1.1724,-0.7886,-0.3838
2019-08-14,-1.0336,-0.6926,-0.341
2019-08-13,-0.873,-0.6074,-0.2656
2019-08-12,-0.8456,-0.541,-0.3046
2019-08-09,-0.7552,-0.4648,-0.2904
2019-08-08,-0.7349,-0.3922,-0.3427
2019-08-07,-0.7022,-0.3066,-0.3957
2019-08-06,-0.5805,-0.2076,-0.3729
2019-08-05,-0.4176,-0.1144,-0.3032
2019-08-02,-0.2314,-0.0386,-0.1928
2019-08-01,-0.1127,0.0096,-0.1222
2019-07-31,-0.0101,0.0401,-0.0503
2019-07-30,0.0129,0.0527,-0.0398
2019-07-29,0.0271,0.0626,-0.0356
2019-07-26,0.006999999999999999,0.0715,-0.0645
2019-07-25,0.004,0.0877,-0.0837
2019-07-24,0.0095,0.1086,-0.0991
2019-07-23,0.0088,0.1334,-0.1246
2019-07-22,0.0495,0.1645,-0.1151
2019-07-19,0.1167,0.1933,-0.0766
2019-07-18,0.1753,0.2124,-0.0372
2019-07-17,0.203,0.2217,-0.0187
2019-07-16,0.2573,0.2264,0.0309
2019-07-15,0.3019,0.2187,0.0832
2019-07-12,0.3432,0.1979,0.1453
2019-07-11,0.337,0.1615,0.1754
2019-07-10,0.3137,0.1177,0.1961
2019-07-09,0.306,0.0687,0.2373
2019-07-08,0.2576,0.0093,0.2483
2019-07-05,0.2044,-0.0527,0.2571
2019-07-03,0.0938,-0.117,0.2108
2019-07-02,0.0051,-0.1697,0.1748
2019-07-01,-0.0665,-0.2134,0.1469
2019-06-28,-0.1134,-0.2501,0.1367
2019-06-27,-0.147,-0.2843,0.1373
2019-06-26,-0.1519,-0.3187,0.1668
2019-06-25,-0.1625,-0.3604,0.1979
2019-06-24,-0.1737,-0.4098,0.2361
2019-06-21,-0.2336,-0.4689,0.2352
2019-06-20,-0.2964,-0.5277,0.2313
2019-06-19,-0.4270000000000001,-0.5855,0.1585
2019-06-18,-0.5251,-0.6251,0.1
2019-06-17,-0.6124,-0.6501,0.0377
2019-06-14,-0.6279,-0.6595,0.0316
2019-06-13,-0.6518,-0.6674,0.0156
2019-06-12,-0.6728,-0.6713,-0.0016
2019-06-11,-0.6842,-0.6709,-0.0133
2019-06-10,-0.7455,-0.6675,-0.078
2019-06-07,-0.8101,-0.6481,-0.162
2019-06-06,-0.8429,-0.6075,-0.2354
2019-06-05,-0.8555,-0.5487,-0.3068
2019-06-04,-0.86,-0.472,-0.388
2019-06-03,-0.8742,-0.375,-0.4992
2019-05-31,-0.748,-0.2502,-0.4978
2019-05-30,-0.5269,-0.1258,-0.4011
2019-05-29,-0.3231,-0.0255,-0.2976
2019-05-28,-0.1463,0.0489,-0.1952
2019-05-24,-0.0688,0.0977,-0.1666
2019-05-23,-0.0702,0.1394,-0.2095
2019-05-22,0.0748,0.1918,-0.1169
2019-05-21,0.081,0.221,-0.14
